"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Ferroptosis","COX4I2","cytochrome c oxidase subunit 4I2","ENSG00000131055.5","protein_coding",34026834,"Our research illustrated that the knockdown of Cox4i2 suppresses HHV7-induced RSC96 cell ferroptosis as well as apoptosis via the ERK signalling pathway."
"Ferroptosis","AABR07017145.1 ","","","lncRNA",34938604,"Importantly, we found that lncRNA AAB sponged and sequestered miR-30b-5p to induce the imbalance of MMP9/TIMP1, which enhanced the activation of transferrin receptor 1 (TFR-1) and then eventually led to the ferroptosis of CMECs."
"Ferroptosis","TIMP1","TIMP metallopeptidase inhibitor 1","ENSG00000102265.12","protein_coding",34938604,"Silencing TIMP1 inhibits CMEC ferroptosis by downregulation of TFR-1."
"Ferroptosis","MIR15A","microRNA 15a","ENSG00000283785.1","miRNA",34727409,"miR-15a-3p promotes ferroptosis through GPX4."
"Ferroptosis","KDM6B","lysine demethylase 6B","ENSG00000132510.11","protein_coding",34542160,"JMJD3 deficiency alleviates lipopolysaccharide__nduced acute lung injury by inhibiting alveolar epithelial ferroptosis in a Nrf2__ependent manner."
"Ferroptosis","NCOA4","nuclear receptor coactivator 4","ENSG00000266412.6","protein_coding",34634471,"Both in vivo and in vitro, NCOA4 deletion notably abrogated ferritinophagy caused by I/R injury and thus inhibited ferroptosis."
"Ferroptosis","GSK3B","glycogen synthase kinase 3 beta","ENSG00000082701.17","protein_coding",34732689,"GSK-3Î² knockdown suppresses erastin-induced ferroptosis."
"Ferroptosis","IFNG","interferon gamma","ENSG00000111537.5","protein_coding",34741776,"Interferon-Î³ induces retinal pigment epithelial cell Ferroptosis by a JAK1-2/STAT1/SLC7A11 signaling pathway in Age-related Macular Degeneration."
"Ferroptosis","METTL14","methyltransferase 14, N6-adenosine-methyltransferase subunit","ENSG00000145388.15","protein_coding",34648132,"METTL14 promotes doxorubicin-induced ferroptosis in cardiomyocytes."
"Ferroptosis","CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1","ENSG00000128965.13","protein_coding",34345279,"CHAC1 promotes ferroptosis."
"Ferroptosis","MIB1","MIB E3 ubiquitin protein ligase 1","ENSG00000101752.13","protein_coding",34670864,"The E3 Ligase MIB1 Promotes Proteasomal Degradation of NRF2 and Sensitizes Lung Cancer Cells to Ferroptosis."
"Ferroptosis","KDM5C","lysine demethylase 5C","ENSG00000126012.13","protein_coding",34522206,"KDM5C suppresses tumorigenicity largely by promoting ferroptosis."
"Ferroptosis","ACSL4","acyl-CoA synthetase long chain family member 4","ENSG00000068366.21","protein_coding",34734006,"Downregulation of ACSL4 inhibited sev-induced ferroptosis."
"Ferroptosis","MEG3","maternally expressed 3","ENSG00000214548.18","lncRNA",34587716,"Inhibition of Meg3 conferred protection to RBMVECs against OGD + HG-induced ferroptosis."
"Ferroptosis","CCDC6","coiled-coil domain containing 6","ENSG00000108091.11","protein_coding",34841108,"The genetic depletion of CCDC6, by shCCDC6, made the NTERA-2 cells resistant to erastin-induced ferroptosis (Fig. 5 A)."
"Ferroptosis","ATF3","activating transcription factor 3","ENSG00000162772.17","protein_coding",34112960,"Taken together, ATF3 contributes to brucine-induced glioma cell ferroptosis via increasing H2O2 and iron."
"Ferroptosis","IREB2","iron responsive element binding protein 2","ENSG00000136381.13","protein_coding",34039609,"IRP2 activation increases intracellular Fe+2 pool and sensitize cells to ferroptosis."
"Ferroptosis","CFL1","cofilin 1","ENSG00000172757.13","protein_coding",34657120,"Cofilin1 downregulation attenuates glutamate- and erastin-induced cell death."
"Ferroptosis","ALOXE3","arachidonate lipoxygenase 3","ENSG00000179148.10","protein_coding",33579899,"ALOXE3 knockdown renders GBM cells resistant to p53-induced ferroptosis."
"Ferroptosis","MIR539","microRNA 539","ENSG00000202560.4","miRNA",34601499,"miR-539 activates the SAPK/JNK signaling pathway to promote ferropotosis in colorectal cancer by directly targeting TIPE."
"Ferroptosis","KMT2D","lysine methyltransferase 2D","ENSG00000167548.18","protein_coding",34890228,"Mll4 deficiency impairs ferroptosis via rewired gene expression."
"Ferroptosis","PTGS2","prostaglandin-endoperoxide synthase 2","ENSG00000073756.13","protein_coding",24439385,"Simply a downstream marker of ferroptosis. The most upregulated gene in BJeLR cells upon treatment with either erastin or (1S, 3R)-RSL3, but ferroptotic cell death was not affected by inhibition of the enzyme."
"Ferroptosis","CHAC1","ChaC glutathione specific gamma-glutamylcyclotransferase 1","ENSG00000128965.13","protein_coding",24844246,"Up-regulated in erastin-treated samples.  A useful pharmacodynamic marker of system Xc- inhibition."
"Ferroptosis","SLC40A1","solute carrier family 40 member 1","ENSG00000138449.11","protein_coding",27773819,"Erastin-induced mRNA expression is upregulated in FANCD2-deficient cells."
"Ferroptosis","TF","transferrin","ENSG00000091513.16","protein_coding",27773819,"Erastin-induced mRNA expression is upregulated in FANCD2-deficient cells."
"Ferroptosis","TFRC","transferrin receptor","ENSG00000072274.14","protein_coding",27773819,"Erastin-induced mRNA expression is upregulated in FANCD2-deficient cells."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",27773819,"Erastin-induced mRNA expression is downregulated in FANCD2-deficient cells."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",27773819,"Erastin-induced mRNA expression is downregulated in FANCD2-deficient cells."
"Ferroptosis","HSPB1","heat shock protein family B (small) member 1","ENSG00000106211.10","protein_coding",27773819,"Erastin-induced mRNA expression is downregulated in FANCD2-deficient cells."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",27773819,"Erastin-induced mRNA expression is downregulated in FANCD2-deficient cells."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",30539824,"Upregulated in DFO-induced resistance to ferroptosis."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",33892112,"The present study aimed to investigate mitochondrial respiration and ferritin function as biomarkers of ferroptosis sensitivity in HepG2 and HA22T/VGH HCC cell lines, both typifying highly- and poorly-differentiated stages of tumor development."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",22632970,"Silencing of SLC7A11 sensitized HT-1080 cells to erastin-induced death, whereas transfection of HT-1080 cells with a plasmid encoding SLC7A11 conferred protection from erastin- and sulfasalazine-induced death."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",24439385,"RNAi-mediated GPX4 knockdown induces ferroptosis."
"Ferroptosis","AKR1C1","aldo-keto reductase family 1 member C1","ENSG00000187134.14","protein_coding",24844246,"Up-regulated in DU-145 erastin-resistant clones. Participate in the detoxification of toxic lipid metabolites. May confer partial resistance to erastin by enhancing the detoxification of reactive aldehydes generated downstream of the oxidative destruction of the plasma membrane during ferroptosis."
"Ferroptosis","AKR1C2","aldo-keto reductase family 1 member C2","ENSG00000151632.18","protein_coding",24844246,"Up-regulated in DU-145 erastin-resistant clones. Participate in the detoxification of toxic lipid metabolites. May confer partial resistance to erastin by enhancing the detoxification of reactive aldehydes generated downstream of the oxidative destruction of the plasma membrane during ferroptosis."
"Ferroptosis","AKR1C3","aldo-keto reductase family 1 member C3","ENSG00000196139.14","protein_coding",24844246,"Up-regulated in DU-145 erastin-resistant clones. Participate in the detoxification of toxic lipid metabolites. May confer partial resistance to erastin by enhancing the detoxification of reactive aldehydes generated downstream of the oxidative destruction of the plasma membrane during ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",25402683,"Knockout of glutathione peroxidase 4 (Gpx4) causes cell death in a pathologically relevant form of ferroptosis. Knockdown renders cells more sensitive to ferroptosis-inducing agents."
"Ferroptosis","RB1","RB transcriptional corepressor 1","ENSG00000139687.16","protein_coding",25444922,"Rb knock-down cells exposed to sorafenib encounter ferroptosis. Lack of Rb sensitized HCC cells to the induction of ferroptosis."
"Ferroptosis","HSPB1","heat shock protein family B (small) member 1","ENSG00000106211.10","protein_coding",25728673,"Knockdown of HSF1 and HSPB1 enhances erastin-induced ferroptosis, whereas heat shock pretreatment and overexpression of HSPB1 inhibits erastin-induced ferroptosis."
"Ferroptosis","HSF1","heat shock transcription factor 1","ENSG00000185122.11","protein_coding",25728673,"Knockdown of HSF1 and HSPB1 enhances erastin-induced ferroptosis, whereas heat shock pretreatment and overexpression of HSPB1 inhibits erastin-induced ferroptosis."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",25799988,"Overexpressed in human cancer specimens. Overexpression inhibits ROS-induced ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",25824823,"Ex vivo, Gpx4-deficient T cells rapidly accumulated membrane lipid peroxides and concomitantly underwent cell death driven by ferroptosis."
"Ferroptosis","GCLC","glutamate-cysteine ligase catalytic subunit","ENSG00000001084.13","protein_coding",26166707,"RNAi knockdown sensitized cell death induced by cystine starvation."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",26218928,"Overexpression of SLC7A11 considerably abrogated ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",26403645,"NRF2 plays a central role in protecting hepatocellular carcinoma (HCC) cells against ferroptosis"
"Ferroptosis","SQSTM1","sequestosome 1","ENSG00000161011.20","protein_coding",26403645,"The interaction between p62 and Keap1 increased following erastin and sorafenib treatment. Knockdown of p62 suppressed NRF2 expression and promoted growth inhibition with increased ferroptotic events including GSH depletion, lipid ROS production, and an increase of iron levels."
"Ferroptosis","NQO1","NAD(P)H quinone dehydrogenase 1","ENSG00000181019.13","protein_coding",26403645,"Knockdown of p62, quinone oxidoreductase_?, heme oxygenase_?, and ferritin heavy chain_? by RNA interference in HCC cells promoted ferroptosis in response to erastin and sorafenib."
"Ferroptosis","HMOX1","heme oxygenase 1","ENSG00000100292.18","protein_coding",26403645,"Knockdown of p62, quinone oxidoreductase_?, heme oxygenase_?, and ferritin heavy chain_? by RNA interference in HCC cells promoted ferroptosis in response to erastin and sorafenib."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",26403645,"Knockdown of p62, quinone oxidoreductase_?, heme oxygenase_?, and ferritin heavy chain_? by RNA interference in HCC cells promoted ferroptosis in response to erastin and sorafenib."
"Ferroptosis","MUC1","mucin 1, cell surface associated","ENSG00000185499.17","protein_coding",26930718,"MUC1-C (C-terminal subunit) blocks erastin-induced ferroptosis and induces increases in GSH."
"Ferroptosis","SLC3A2","solute carrier family 3 member 2","ENSG00000168003.19","protein_coding",26945935,"Required for in vitro cell survival because of its role in protecting cells from ferroptosis."
"Ferroptosis","MT1G","metallothionein 1G","ENSG00000125144.14","protein_coding",27015352,"A negative regulator of ferroptosis in HCC cells. Knockdown of MT_?G by RNA interference increases glutathione depletion and lipid peroxidation, which contributes to sorafenib__nduced ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",27015352,"Required for sorafenib__nduced expression of MT_?G which is a ferroptosis suppressor."
"Ferroptosis","SLC40A1","solute carrier family 40 member 1","ENSG00000138449.11","protein_coding",27441659,"Involved in siramesine and lapatinib-induced ferroptotic cell death. Its expression is decreased after treatment with siramesine alone or in combination with lapatinib. Overexpression FPN resulted in decreased ROS and cell death whereas knockdown of FPN increased cell death after siramesine and lapatinib treatment."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",27441659,"Knockdown increased cell death."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",27441659,"Knockdown increased cell death."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",27477897,"Inhibition induces ferroptosis. Silencing of the SLC7A11 gene increases the cisplatin sensitivity of resistant HNC cells."
"Ferroptosis","CISD1","CDGSH iron sulfur domain 1","ENSG00000122873.12","protein_coding",27510639,"Genetic inhibition of CISD1 contributes to erastin-induced ferroptosis. Stabilization of the iron sulfur cluster of CISD1 inhibits ferroptosis."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",27705786,"Elevated levels of expression are resistant to erastin-induced ferroptosis. Repression of SLC7A11 expression by p53 sensitized cells to undergo erastin-induced ferroptosis."
"Ferroptosis","FANCD2","FA complementation group D2","ENSG00000144554.13","protein_coding",27773819,"Inhibits erastin-induced ferroptosis. Plays a novel role in the negative regulation of ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",27964880,"Protects lipid peroxidation. Cell damage induced by GPx4 ablation is involved in ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",28012440,"Nrf2 activation contributes to the resistance of HNCs to artesunate-induced ferroptosis. Nrf2 inhibition sensitizes head and neck cancer cells to artesunate-induced ferroptosis."
"Ferroptosis","FTMT","ferritin mitochondrial","ENSG00000181867.3","protein_coding",28066232,"Overexpression significantly inhibited erastin-induced ferroptosis."
"Ferroptosis","HSPA5","heat shock protein family A (Hsp70) member 5","ENSG00000044574.9","protein_coding",28130223,"Negatively regulates ferroptosis. Suppression of HSPA5 expression increased erastin-induced death. Overexpressed HSPA5 inhibited erastin-induced ferroptotic cell death."
"Ferroptosis","ATF4","activating transcription factor 4","ENSG00000128272.18","protein_coding",28130223,"Inhibition of ATF4 expression increased erastin-induced cell death. ATF4 results in the induction of HSPA5, which in turn protects against GPX4 protein degradation and subsequent ferroptosis."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",28195347,"Slc7a11 deletion increases susceptibility to iron overload-induced ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",28212525,"Ferroptosis drives neurodegeneration in Gpx4BIKO mice."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",28297659,"Downregulation conferred increased sensitivity to ferroptosis following cystine deprivation."
"Ferroptosis","HMOX1","heme oxygenase 1","ENSG00000100292.18","protein_coding",28515173,"Demonsrates antiferroptotic role. HO-1 deficiency promotes erastin-induced ferroptosis."
"Ferroptosis","ATF4","activating transcription factor 4","ENSG00000128272.18","protein_coding",28553953,"ATF4 expression induces acquired cell death resistance. ATF4 knockdown renders cells susceptible for ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",28805788,"Nrf2 over expression promotes resistance to ferroptosis."
"Ferroptosis","TP53","tumor protein p53","ENSG00000141510.18","protein_coding",28813679,"Inhibits ferroptosis in human colorectal cancer (CRC) cells. Loss of TP53 restored erastin sensitivity. Inhibits cell death induction by erastin in human CRC cells."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",28813679,"Knockdown sensitized cells to erastin."
"Ferroptosis","HELLS","helicase, lymphoid specific","ENSG00000119969.16","protein_coding",28900510,"LSH inhibits ferroptosis by decreasing the intracellular levels of iron and lipid ROS."
"Ferroptosis","SCD","stearoyl-CoA desaturase","ENSG00000099194.6","protein_coding",28900510,"Depletion of the SCD1 and FADS2 metabolic genes induces ferroptosis."
"Ferroptosis","FADS2","fatty acid desaturase 2","ENSG00000134824.14","protein_coding",28900510,"Depletion of the SCD1 and FADS2 metabolic genes induces ferroptosis."
"Ferroptosis","SRC","SRC proto-oncogene, non-receptor tyrosine kinase","ENSG00000197122.13","protein_coding",28972104,"Src-STAT3 activation renders the cell unable to undergo to ferroptosis. Src inhibition decreased cell viability significantly, and that loss of viability was rescued by ferroptosis inhibitors."
"Ferroptosis","STAT3","signal transducer and activator of transcription 3","ENSG00000168610.16","protein_coding",28972104,"Src-STAT3 activation renders the cell unable to undergo to ferroptosis."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",28985506,"ARF-mediated ferroptosis was largely abrogated by co-expression of NRF2."
"Ferroptosis","PML","PML nuclear body scaffold","ENSG00000140464.20","protein_coding",29081404,"PML expression turned cells highly resistant to ferroptosis."
"Ferroptosis","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",29127238,"Necessary and sufficient to protect cardiomyocyte cells against ferroptotic cell death. mTOR overexpression suppressed ferroptotic cell death, whereas mTOR deletion exaggerated cell death."
"Ferroptosis","NFS1","NFS1 cysteine desulfurase","ENSG00000244005.13","protein_coding",29168506,"Suppression of NFS1 cooperates with inhibition of cysteine transport to trigger ferroptosis in vitro and slow tumour growth. Suppression of NFS1 predisposes cancer cells to ferroptosis."
"Ferroptosis","TP63","tumor protein p63","ENSG00000073282.14","protein_coding",29212036,"Delta Np63 alpha can inhibit ferroptosis independent of p53. Overexpression protects cells from ferroptosis-inducing agents."
"Ferroptosis","SLC7A11","solute carrier family 7 member 11","ENSG00000151012.13","protein_coding",29274359,"Overexperession of SLC7A11 attenuated BAY-inhibited cell viability by ferroptosis."
"Ferroptosis","TP53","tumor protein p53","ENSG00000141510.18","protein_coding",29346757,"p53 stabilization suppresses ferroptosis. p53 suppresses metabolic stress-induced ferroptosis."
"Ferroptosis","CDKN1A","cyclin dependent kinase inhibitor 1A","ENSG00000124762.14","protein_coding",29346757,"Required to to suppress ferroptosis."
"Ferroptosis","MIR137","microRNA 137","ENSG00000284202.1","miRNA",29348676,"Suppresses ferroptosis both in vitro and in vivo."
"Ferroptosis","SLC40A1","solute carrier family 40 member 1","ENSG00000138449.11","protein_coding",29436589,"Overexpression of Fpn inhibited ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",29436589,"Activation blocked ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",29463878,"GPX4-overexpressing cells were resistant to reactive oxygen species-induced cell death. Conversely, GPX4-knockdown cells were sensitive to reactive oxygen species-induced cell death."
"Ferroptosis","ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2","ENSG00000136960.13","protein_coding",29551679,"Overexpression modestly promotes migration and proliferation and significantly inhibits erastin-induced ferroptosis."
"Ferroptosis","VDAC2","voltage dependent anion channel 2","ENSG00000165637.14","protein_coding",29569437,"Overexpression could partially protect cells from ferroptosis."
"Ferroptosis","FH","fumarate hydratase","ENSG00000091483.8","protein_coding",29917289,"FH inactivation (FH-/- ) proves synthetic lethal with inducers of ferroptosis. FH-/- sensitizes cells to multiple ferroptosis inducers."
"Ferroptosis","CISD2","CDGSH iron sulfur domain 2","ENSG00000145354.12","protein_coding",29928961,"Overexpression conferred resistance to ferroptosis. Inhibition blocked resistance to ferroptotic cell death."
"Ferroptosis","SLC40A1","solute carrier family 40 member 1","ENSG00000138449.11","protein_coding",29949159,"A negative regulator of ferroptosis by reducing intracellular iron concentration. Knockdown accelerates erastin-induced ferroptosis."
"Ferroptosis","MIR9-1","microRNA 9-1","ENSG00000207933.3","miRNA",30035324,"Overexpression of miR_? suppressed GOT1, which subsequently reduced ferroptosis. Suppression of miR_? increased the sensitivity of melanoma cells to ferroptosis inducers."
"Ferroptosis","MIR9-2","microRNA 9-2","ENSG00000284447.1","miRNA",30035324,"Overexpression of miR_? suppressed GOT1, which subsequently reduced ferroptosis. Suppression of miR_? increased the sensitivity of melanoma cells to ferroptosis inducers."
"Ferroptosis","MIR9-3","microRNA 9-3","ENSG00000284329.1","miRNA",30035324,"Overexpression of miR_? suppressed GOT1, which subsequently reduced ferroptosis. Suppression of miR_? increased the sensitivity of melanoma cells to ferroptosis inducers."
"Ferroptosis","CBS","cystathionine beta-synthase","ENSG00000160200.18","protein_coding",30258181,"Inhibition triggers ferroptosis in hepatocellular carcinoma."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",30339884,"Associated with resistance to ferroptosis. Inhibition of Nrf2 sensitized cells to ferroptosis."
"Ferroptosis","SQSTM1","sequestosome 1","ENSG00000161011.20","protein_coding",30339884,"Inhibition of the p62 gene significantly reduced cell viability and increased cellular lipid ROS levels in HN3R cells; this was reversed by treatment with ferrostatin-1, a ferroptosis inducer."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",30524291,"Overexpression GPX4 resulted in decreased cell death after RSL3 treatment. Moreover, this effect was able to be reversed by overexpression of GPX4."
"Ferroptosis","ISCU","iron-sulfur cluster assembly enzyme","ENSG00000136003.16","protein_coding",30557609,"Over expression significantly attenuated DHA induced ferroptosis."
"Ferroptosis","FTH1","ferritin heavy chain 1","ENSG00000167996.16","protein_coding",30557609,"FTH reconstituted cells exhibited the reduced lipid peroxides content and restored the DHA-induced ferroptosis."
"Ferroptosis","ACSL3","acyl-CoA synthetase long chain family member 3","ENSG00000123983.15","protein_coding",30686757,"Required for exogenous monounsaturated fatty acids to protect cells against ferroptosis. Negatively correlates with ferroptosis sensitivity."
"Ferroptosis","OTUB1","OTU deubiquitinase, ubiquitin aldehyde binding 1","ENSG00000167770.13","protein_coding",30709928,"Inactivation promotes ferroptosis by down-regulating SLC7A11 levels. Overexpression is critical for tumor growth."
"Ferroptosis","CD44","CD44 molecule (Indian blood group)","ENSG00000026508.21","protein_coding",30709928,"Knockdown sensitizes cells to ferroptosis."
"Ferroptosis","LINC00336","long intergenic non-protein coding RNA 336","ENSG00000197251.4","lncRNA",30787392,"Overexpression inhibits ferroptosis. Knockdown promotes ferroptosis."
"Ferroptosis","STAT3","signal transducer and activator of transcription 3","ENSG00000168610.16","protein_coding",30811078,"Upregulated in ferroptosis resistant cells. Inhibition increases ferroptosis."
"Ferroptosis","BRD4","bromodomain containing 4","ENSG00000141867.19","protein_coding",30988278,"Inhibition induces ferroptosis."
"Ferroptosis","PRDX6","peroxiredoxin 6","ENSG00000117592.9","protein_coding",31036877,"A negative regulator of ferroptotic cell death."
"Ferroptosis","MIR17","microRNA 17","ENSG00000284536.1","miRNA",31160087,"Protects endothelial HUVEC cells from erastin-induced ferroptosis. Overexpression significantly reduced erastin-induced growth inhibition and ROS generation of HUVEC cells."
"Ferroptosis","SCD","stearoyl-CoA desaturase","ENSG00000099194.6","protein_coding",31270077,"Inhibition of SCD1 induces ferroptotic cell death. Expression of SCD1 protects cells from ferroptosis."
"Ferroptosis","SESN2","sestrin 2","ENSG00000130766.5","protein_coding",31323261,"Has cytoprotective effect against ferroptosis. In cells expressing Sesn2, erastin-induced cell death, ROS formation, and glutathione depletion were almost completely inhibited compared to that in control cells."
"Ferroptosis","NF2","NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor","ENSG00000186575.19","protein_coding",31341276,"Genetic inactivation of NF2 rendered cancer cells more sensitive to ferroptosis. Mediates cell density-dependent inhibition of ferroptosis."
"Ferroptosis","BMAL1","basic helix-loop-helix ARNT like 1","ENSG00000133794","protein_coding",31355331,"Degration of the protein is critical for ferroptosis. Blocking ARNTL degradation diminished ferroptotic tumor cell death."
"Ferroptosis","HIF1A","hypoxia inducible factor 1 subunit alpha","ENSG00000100644.17","protein_coding",31355331,"Destabilizing HIF1A facilitated ferroptotic tumor cell death."
"Ferroptosis","JUN","Jun proto-oncogene, AP-1 transcription factor subunit","ENSG00000177606.8","protein_coding",31394193,"O-GlcNAcylated c-Jun represents an obstructive factor to ferroptosis."
"Ferroptosis","CA9","carbonic anhydrase 9","ENSG00000107159.14","protein_coding",31442913,"Inhibition induces ferroptosis."
"Ferroptosis","HSPA5","heat shock protein family A (Hsp70) member 5","ENSG00000044574.9","protein_coding",31456633,"Knockdown of GRP78 enhanced artesunate-induced ferroptosis of pancreatic cancer cells."
"Ferroptosis","TMBIM4","transmembrane BAX inhibitor motif containing 4","ENSG00000155957.19","protein_coding",31507082,"Protects against ferroptosis in HCC cells. Inhibition increased ferroptotic cel death."
"Ferroptosis","HSPA5","heat shock protein family A (Hsp70) member 5","ENSG00000044574.9","protein_coding",31519193,"Serves as a negative regulator of DHA-induced ferroptosis."
"Ferroptosis","PLIN2","perilipin 2","ENSG00000147872.10","protein_coding",31520166,"An indispensable gene and protein in the suppression of ferroptosis caused by abnormal lipometabolism in gastric carcinoma."
"Ferroptosis","MIR212","microRNA 212","ENSG00000267195.1","miRNA",31533781,"Overexpression of miR-212-5p attenuated ferroptosis while downregulation of miR-212-5p promoted ferroptotic cell death."
"Ferroptosis","Fer1HCH","Ferritin1_eavy_hainhomologue","","protein_coding",31568497,"Reduced heavy chain levels caused severe mitochondrial defects and ferroptosis."
"Ferroptosis","AIFM2","apoptosis inducing factor mitochondria associated 2","ENSG00000042286.15","protein_coding",31634899,"A glutathione-independent ferroptosis suppressor. Pharmacological targeting of FSP1 strongly synergizes with GPX4 inhibitors to trigger ferroptosis."
"Ferroptosis","AIFM2","apoptosis inducing factor mitochondria associated 2","ENSG00000042286.15","protein_coding",31634900,"A potent ferroptosis-resistance factor. Positively correlates with ferroptosis resistance."
"Ferroptosis","LAMP2","lysosomal associated membrane protein 2","ENSG00000005893.17","protein_coding",31672277,"Knockdown promoted ferroptosis."
"Ferroptosis","ZFP36","ZFP36 ring finger protein","ENSG00000128016.7","protein_coding",31679460,"ZFP36 plasmid impaired FBXW7 plasmid-induced HSC ferroptosis. Overexpression of Zfp36 impaired erastin- or sorafenib-induced ferroptosis."
"Ferroptosis","GPX4","glutathione peroxidase 4","ENSG00000167468.20","protein_coding",31685805,"Depletion or inhibition resulted in cell death by ferroptosis."
"Ferroptosis","PROM2","prominin 2","ENSG00000155066.16","protein_coding",31735663,"Induced by ferroptotic stress and promotes resistance to ferroptotic cell death. Facilitates ferroptosis resistance in mammary epithelial and breast carcinoma cells."
"Ferroptosis","CHMP5","charged multivesicular body protein 5","ENSG00000086065.14","protein_coding",31761326,"Ferroptosis activators increase ESCRT-III subunits (e.g., CHMP5 and CHMP6). Knockdown of CHMP5 or CHMP6 sensitizes human cancer cells to ferroptosis."
"Ferroptosis","CHMP6","charged multivesicular body protein 6","ENSG00000176108.9","protein_coding",31761326,"Ferroptosis activators increase ESCRT-III subunits (e.g., CHMP5 and CHMP6). Knockdown of CHMP5 or CHMP6 sensitizes human cancer cells to ferroptosis."
"Ferroptosis","AKR1C1","aldo-keto reductase family 1 member C1","ENSG00000187134.14","protein_coding",31780644,"Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution."
"Ferroptosis","AKR1C2","aldo-keto reductase family 1 member C2","ENSG00000151632.18","protein_coding",31780644,"Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution."
"Ferroptosis","AKR1C3","aldo-keto reductase family 1 member C3","ENSG00000196139.14","protein_coding",31780644,"Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution."
"Ferroptosis","CBS","cystathionine beta-synthase","ENSG00000160200.18","protein_coding",31819185,"Knockdown in erastin-resistant cells caused ferroptotic cell death, while overexpression conferred ferroptosis resistance."
"Ferroptosis","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",31819185,"Genetically repression of NRF2 enhanced ferroptosis susceptibility."
"Ferroptosis","CAV1","caveolin 1","ENSG00000105974.13","protein_coding",31877357,"Cav-1 deficiency aggravated ferroptosis. Short hairpin RNA of Cav-1 promoted ferroptosis, which was ameliorated by Cav-1 overexpression. "
"Ferroptosis","GCH1","GTP cyclohydrolase 1","ENSG00000131979.20","protein_coding",31989025,"Gch1 overexpression and its downstream metabolites BH4/BH2 rescue from ferroptosis. Inhibition of GCH1 activity can sensitize resistant cancer cells to ferroptosis induction."
"Ferroptosis","SIRT3","sirtuin 3","ENSG00000142082.15","protein_coding",33377976,"These data indicate that inactivation of Sirt3 significantly sensitizes cells to p53-dependent ferroptosis upon ROS-induced stress."
