"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Apoptosis","CX3CR1","C-X3-C motif chemokine receptor 1","ENSG00000168329.14","protein_coding",24788416,"CX3CR1 is involved in the formation of atherosclerosis by inducing apoptosis of VSMCs.When the IRS2-AKT-ERK pathway is impaired, the CX3CL1/CX3CR1 inflammatory pathway increases the apoptosis rate of VSMCs. Increased expression of CX3CR1 is associated with increased apoptosis of VSMCs and increased vulnerability of atherosclerotic plaques in mice models induced with insulin resistance and metabolic syndrome."
"Apoptosis","CXCL12","C-X-C motif chemokine ligand 12","ENSG00000107562.17","protein_coding",18558091,"In non-adherent colorectal carcinoma cells,CXCL12 participates in apoptotic cell death by inducing an anoikis type of cell death.This type of cell death is induced by disruption of the interactions between cells and the extracellular matrix."
"Apoptosis","CYLD","CYLD lysine 63 deubiquitinase","ENSG00000083799.18","protein_coding",22698400,"The inactivation of CYLD in periportal liver hepatocytes leads to spontaneous and chronic activation of TGF-b activated kinase 1 (TAK1) and c-Jun N-terminal kinase (JNK),resulting in the death of periportal liver cells.This triggers the activation of hepatic stellate cells and Kupffer cells,leading to progressive fibrosis,inflammation,production of tumor necrosis factor (TNF),and expansion of hepatocyte apoptosis toward the central veins."
"Apoptosis","CYP1B1","cytochrome P450 family 1 subfamily B member 1","ENSG00000138061.12","protein_coding",29453779,"CYP1B1 participates in Apoptosis by metabolizing melatonin to generate N-acetylserotonin (NAS), which induces mitochondria-dependent apoptosis in tumor cells."
"Apoptosis","DAB2IP","DAB2 interacting protein","ENSG00000136848.19","protein_coding",19903888,"By stable expression of DAB2IP in prostate cancer cells,DAB2IP can cause cell cycle arrest and is also a proapoptotic factor capable of potentiating intrinsic or extrinsic apoptotic pathways.Knockdown of endogenous DAB2IP diminished cell apoptosis in LY or TNF-treated cells compared with control siRNA."
"Apoptosis","DAP","death associated protein","ENSG00000112977.16","protein_coding",9367156,"DAP kinase participates in apoptosis by phosphorylating serine/threonine residues on proteins as a novel calcium/calcium-dependent enzyme.Restoration of DAP kinase expression can increase sensitivity to apoptotic stimuli and delay tumor growth in a foreign microenvironment.DAP kinase can suppress lung carcinoma metastasis and growth by inducing apoptosis."
"Apoptosis","DAP3","death associated protein 3","ENSG00000132676.16","protein_coding",11376335,"DAP3 is a high-affinity GTP-binding adapter protein,which links TRAIL receptors DR4 and DR5 to apoptosis-inducing proteins and is necessary for TRAIL-induced apoptosis. Additionally,DAP3 associates with the pro-caspase-8-binding adapter protein Fas-associated death domain (FADD) and links FADD to TRAIL receptors DR4 and DR5."
"Apoptosis","DAPK1","death associated protein kinase 1","ENSG00000196730.13","protein_coding",29949198,"There are multiple apoptosis-related mechanisms in which DAPK1 is involved.One mechanism involves DAPK1 binding with ERK to increase its phosphorylation ability of MLC (myosin light chain),ultimately leading to apoptosis.Furthermore,DAPK1 can recognize and phosphorylate CaMKII inhibitors,thereby altering the balance of collagen and calcium ions in cells,which can also lead to apoptosis."
"Apoptosis","DAPK2","death associated protein kinase 2","ENSG00000035664.11","protein_coding",29949198,"DAPK2 can both promote and inhibit apoptosis. DAPK2 is involved in the phosphorylation of the BAD protein, which activates the process of self-consumption of cells,namely autophagy,which in turn facilitates apoptosis.DAPK2 can also inhibit apoptosis by inhibiting the phosphorylation of p53."
"Apoptosis","DAPK3","death associated protein kinase 3","ENSG00000167657.14","protein_coding",29949198,"DAPK3 is widely studied in cancer treatment as it is considered an anti-cancer gene which induces cell death and inhibits cancer growth through overexpression.DAPK3 induces cell death in malignant tumors through the activation of its catalytic domain."
"Apoptosis","DAXX","death domain associated protein","ENSG00000204209.13","protein_coding",31350900,"DAXX binds to Fas protein to activate the JNK pathway and induce apoptosis,and it can also induce apoptosis by activating ASK1.DAXX interacts with 4-hydroxynonenal (4-HNE) to inhibit DNA damage response pathway and promote apoptosis.Meanwhile,DAXX can be phosphorylated and translocated to the cytoplasm,promoting the heterodimerization of apoptotic receptors in DNA and generating apoptosis signal."
"Apoptosis","DBH","dopamine beta-hydroxylase","ENSG00000123454.12","protein_coding",34260392,"DBH is involved in apoptosis through the expression of Casp3 protein induced by rAAV-taCasp3 virus,resulting in the death of co-expressing neurons.DBH is a specific type of neuron called ventrolateral medulla (VLM) catecholaminergic neuron,which is associated with antigen adaptive immunity and tumor growth and participates in tumor development through the viral messenger."
"Apoptosis","DCC","DCC netrin 1 receptor","ENSG00000187323.12","protein_coding",22158121,"DCC is involved in apoptosis through its dependence receptor mechanism,triggering the death of tumor cells.DCC does not induce apoptosis in the presence of its trophic ligand,netrin-1,but does induce apoptosis when netrin-1 is absent."
"Apoptosis","DDIAS","DNA damage induced apoptosis suppressor","ENSG00000165490.13","protein_coding",29242605,"DDIAS can block the binding between FADD and DISC to prevent the activation of Caspase-8.DDIAS can also stabilize Caspase-8 by preventing its ubiquitination and proteasomal degradation to suppress extrinsic apoptosis mediated by death receptor."
"Apoptosis","DDIT3","DNA damage inducible transcript 3","ENSG00000175197.13","protein_coding",29962255,"DDIT3 participates in apoptosis through ER stress induced by Atg7 deficiency.Atg7 deficiency leads to the upregulation of DDIT3 and subsequently promotes ER stress-induced apoptosis."
"Apoptosis","DDIT4","DNA damage inducible transcript 4","ENSG00000168209.6","protein_coding",36375964,"DDIT4 is involved in the apoptosis induced by TDCIPP in PC12 cells. DDIT4 expression on mRNA and protein levels was enhanced in PC12 cells exposed to 5-60 ¦Ìmol/L TDCIPP.DDIT4 knockdown can effectively alleviate the autophagy induced by TDCIPP and inhibit cell apoptosis."
"Apoptosis","DDX3X","DEAD-box helicase 3 X-linked","ENSG00000215301.11","protein_coding",30297359,"DDX3X is involved in apoptosis by affecting DNA damage repair and cell cycle regulation.Loss of DDX3X led to significant accumulation of DNA single-strand breaks and double-strand breaks in the liver,as indicated by sustained phosphorylation of histone H2AX.This resulted in profound ductular reactions, cell apoptosis, and compensatory proliferation in female mutants."
"Apoptosis","DDX47","DEAD-box helicase 47","ENSG00000213782.7","protein_coding",33982894,"DDX47 is an RNA-binding protein involved in RNA processing and transport.DDX47 expression is correlated with rs34330,and knocking out the DDX47 gene significantly affects apoptosis."
"Apoptosis","DDX5","DEAD-box helicase 5","ENSG00000108654.16","protein_coding",30419318,"DDX5 plays a role in both promoting and inhibiting apoptosis.Phosphorylation is a common post-translational modification that mediates DDX5's promotion of cancer cell proliferation and is associated with resistance to anticancer drugs.DDX5 has a synergistic effect when combined with anticancer agents such as piceatannol and TNF-¦Á,suppressing the anti-apoptotic function."
"Apoptosis","DEDD","death effector domain containing","ENSG00000158796.17","protein_coding",11753564,"DEDD participates in apoptosis signaling through its death effector domain (DED).When localized in the nucleus,DEDD can inhibit RNA polymerase I-dependent transcription while activating caspase-6 to induce apoptosis through the nuclear pathway."
"Apoptosis","DEDD2","death effector domain containing 2","ENSG00000160570.14","protein_coding",12527898,"DEDD2 participates in apoptosis by binding to caspase-8 and caspase-10.DEDD2 can also bind to itself and DEDD to form dimers and oligomers,thereby promoting the activation of caspase-8/10.It has been observed that DEDD2 is highly expressed in many cancer cells and may be associated with abnormalities in the 19q13.2 chromosomal region.Both the N-terminal DED domain and the C-terminal region of DEDD2 can induce apoptosis."
"Apoptosis","DELE1","DAP3 binding cell death enhancer 1","ENSG00000081791.9","protein_coding",37002921,"OMA1-deficient cells displayed clear signs of apoptosis when DNA damage occurs,including the upregulation of the apoptosis-inducing factor p53 and its target genes.DELE1 was found to be part of a pathway that transmits information from mitochondria to the cytoplasm,thereby activating the mitochondrial stress response and regulating apoptosis."
"Apoptosis","DEPTOR","DEP domain containing MTOR interacting protein","ENSG00000155792.10","protein_coding",28086984,"DEPTOR promotes the apoptotic process through its suppression of the PI3K/Akt activity,limiting tumour initiation and the circulatory inflammation response.It is highly expressed in some cancer types such as MM and T-ALL and is associated with poor prognosis and reduced survival for patients."
"Apoptosis","DIABLO","diablo IAP-binding mitochondrial protein","ENSG00000184047.20","protein_coding",11242052,"DIABLO participates in apoptosis by relieving the inhibition of caspase-9 through formation of a complex with XIAP.After binding to XIAP,DIABLO can competitively occupy the same binding site on caspase-9 as XIAP,blocking the inhibition of caspase-9 by XIAP."
"Apoptosis","DIDO1","death inducer-obliterator 1","ENSG00000101191.17","protein_coding",10393935,"DIDO1 participates in apoptosis by triggering cell death when overexpressed in cell lines,which can be prevented by blocking caspase activity or Bcl-2 overexpression.The massive cell death induced by DIDO1 overexpression can be blocked through overexpression of hBcl-2,indicating that DIDO1 is upstream of the caspase cascade."
"Apoptosis","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1","ENSG00000086061.16","protein_coding",15660130,"DNAJA1 and DNAJA2 are strongly expressed in spermatocytes,and prevent mitochondrial apoptosis by inhibiting the translocation of Bax to mitochondria.In mice lacking DNAJA1,a large number of apoptotic spermatocytes were observed,with actual impacts including reduced sperm count and motility."
"Apoptosis","DNAJC10","DnaJ heat shock protein family (Hsp40) member C10","ENSG00000077232.19","protein_coding",35176420,"DNAJC10 is involved in promoting apoptosis in LUAD cells by regulating the activity of CENPU.The overexpression of DNAJC10 can rescue the promoting effect of CENPU knockdown on cell apoptosis,indicating that DNAJC10 participates in the activity of CENPU in LUAD cells."
"Apoptosis","DNM1L","dynamin 1 like","ENSG00000087470.21","protein_coding",36362420,"DNM1L is involved in apoptosis is by regulating cell death through its effects on mitochondrial dynamics.When DNM1L is defective,mitochondrial dynamics are affected,leading to a decrease in mitochondrial fusion or fission.This causes an imbalance in mitochondrial dynamics,which accelerates cell death.The injection of anti-DNM1L antibody reduces the expression of mitochondrial apoptosis-related proteins such as Bad while increasing the expression of anti-apoptotic proteins such as XIAP."
"Apoptosis","DPF2","double PHD fingers 2","ENSG00000133884.11","protein_coding",24799437,"DPF2 is involved in apoptosis as a regulatory factor.It has been identified as an apoptosis-inducing protein in mouse myeloid cells.DPF2 belongs to the d4-protein family,which includes proteins with regulatory functions."
"Apoptosis","DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2","ENSG00000127334.11","protein_coding",32462403,"DYRK2 is suggested to be a regulator of apoptotic response.Previous studies have shown that DYRK2 can be stabilized after DNA damage through ATM-dependent Thr33 and Ser369 phosphorylation and induce cell apoptosis by phosphorylating p53 at Ser46.Some studies also suggest that DYRK2 has anti-apoptotic function."
"Apoptosis","E2F1","E2F transcription factor 1","ENSG00000101412.13","protein_coding",23966291,"E2F1 mediates apoptosis by transcriptionally inducing multiple pro-apoptotic genes and downstream effects.The study identifies FOXO transcription factors as E2F1 target genes that form a regulatory loop, which reinforces gene induction for multiple apoptotic genes.In cancer,the E2F1/FOXO axis is frequently blocked,and some therapeutic approaches enhance E2F1-induced apoptosis in a FOX03-dependent manner by targeting inactive survival kinases."
"Apoptosis","E2F2","E2F transcription factor 2","ENSG00000007968.7","protein_coding",23558950,"E2F2 can independently induce cell death in cone photoreceptors,without the involvement of E2F1 and E2F3.In addition,cell death induced by E2F1 is independent of p53 and p73,whereas cone cell death induced by E2F2 is dependent on p53."
"Apoptosis","EDA2R","ectodysplasin A2 receptor","ENSG00000131080.15","protein_coding",34938205,"EDA2R participates in apoptosis by mediating podocyte injury in a high glucose environment and promoting cell apoptosis by increasing ROS production."
"Apoptosis","EIF2AK3","eukaryotic translation initiation factor 2 alpha kinase 3","ENSG00000172071.15","protein_coding",31007149,"EIF2AK3 is involved in apoptosis by regulating the ERS-apoptosis and autophagy programs.When FFSS induces ERS-apoptosis,EIF2AK3 as a downstream target of MTORC1 promotes the expression of CASP12 and DDIT3,and inhibits autophagosome-lysosome formation."
"Apoptosis","ELL3","elongation factor for RNA polymerase II 3","ENSG00000128886.12","protein_coding",30654843,"Ectopic expression of ELL3 can induce cell apoptosis. P53 is a direct transcriptional activator of the ELL3 gene, and p53 directly regulates the expression of ELL3 during stem cell apoptosis."
"Apoptosis","ENO1","enolase 1","ENSG00000074800.16","protein_coding",30242159,"ENO1 participates in apoptosis by regulating PASMC apoptosis.RNA silencing ENO1 and using ENO1 inhibitor ENOblock can suppress PASMC proliferation and induce its apoptosis.Specifically, reducing ENO1 levels can increase the cleavage of PARP,caspase 3,and caspase 9,and promote the apoptotic rate through TUNEL experiment.Overexpression of ENO1 can increase PASMC's resistance to apoptotic stimuli and reduce its apoptotic rate."
"Apoptosis","EP300","E1A binding protein p300","ENSG00000100393.15","protein_coding",23955711,"Inhibiting the p300 enzyme in Treg cells can promote anti-tumor immune responses and alter the phenotype of Treg cells to promote apoptosis in steady state.Deletion of Ep300 or using the C646 drug to inhibit p300 can reduce proliferation and accumulation of Treg cells in tumors and enhance the function of T cells within tumors."
"Apoptosis","EPHA2","EPH receptor A2","ENSG00000142627.13","protein_coding",24713656,"The frequency of apoptosis in non-small cell lung cancer cells (NSCLC) can be increased by transfecting cells with EPHA2-specific small interfering RNA (siRNA).DOX-induced shRNA silencing of EPHA2 resulted in increased frequency of apoptosis and mitigated tumor growth."
"Apoptosis","EPO","erythropoietin","ENSG00000130427.3","protein_coding",22839413,"EPO can increase the number of red blood cells by preventing the apoptosis of erythroid progenitor cells.But it has also been found to have tissue-protective effects and may participate in the regulation of apoptosis."
"Apoptosis","ERBB3","erb-b2 receptor tyrosine kinase 3","ENSG00000065361.17","protein_coding",19690388,"ERBB3 prevents apoptosis by forming ERBB3-ERBB4 heterodimers to activate the PI3K/AKT/FRAP1/RPS6 pathway,which regulates cell cycle arrest and apoptosis. Loss of ERBB3 results in elevated apoptosis in mouse and human colon cancer cells,especially in the presence of EGFR blockade.A secondary pathway, which is EGFR independent but ERBB3 dependent,might also contribute to cancer cell survival mediated by an ERBB3-ERBB4 heterodimeric complex."
"Apoptosis","ERCC6","ERCC excision repair 6, chromatin remodeling factor","ENSG00000225830.16","protein_coding",24383128,"Overexpression of ERCC6 through transfection of pcDNA3.1 (+)-ERCC6 into HCC cells can block the apoptosis of tumor cells induced by rAd-p53 and/or Ad-NDRG2.Reducing the expression of ERCC6 can increase the sensitivity of tumor cells to apoptosis induced by chemotherapy.Overexpression of NDRG2 can downregulate the expression of ERCC6 in tumor cells,thus enhancing p53-mediated apoptosis of liver cancer cells by attenuating nucleotide excision repair capacity."
"Apoptosis","ERN1","endoplasmic reticulum to nucleus signaling 1","ENSG00000178607.17","protein_coding",23704208,"ERN1 is activated through UPR and participates in mediating the mitochondrial and death receptor pathways of E2-induced apoptosis in antihormone-resistant breast cancer cells.The downstream effector of ERN1 phosphorylation,eIF2a,is activated within 24 hours of E2 treatment."
"Apoptosis","ERO1A","endoplasmic reticulum oxidoreductase 1 alpha","ENSG00000197930.13","protein_coding",37100971,"ERO1A participates in apoptosis by generating ROS. Overexpression of microglial ERO1A exacerbates cell apoptosis and behavioral outcomes,while suppression of microglial ERO1A significantly reduces cell apoptosis."
"Apoptosis","ERP29","endoplasmic reticulum protein 29","ENSG00000089248.7","protein_coding",34667160,"ERP29 promotes the progression of colorectal cancer by inhibiting apoptosis. The authors found that there were more apoptotic cells in tumor tissues formed from DLD-1shERp29 cells than that from control DLD-1shNC cells using TUNEL test,indicating ERp29 may inhibit apoptosis of DLD-1 cells.ERP29 could decrease the sensitivity to 5-FU in DLD-1 cells and lower the cell apoptosis rate in the process of 5-FU-induced apoptosis using CCK-8 assay and flow cytometry."
"Apoptosis","EYA1","EYA transcriptional coactivator and phosphatase 1","ENSG00000104313.20","protein_coding",23636126,"EYA1 is involved in the inhibition of apoptosis and may be associated with the activity of ATM/ATR and the hypoxia state of the tumor.EYA1 is shown to inhibit apoptosis,but this suppression does not depend on its phosphatase activity.EYA1 may rely on the activity of ATM/ATR and the relative hypoxia state of the tumor to regulate apoptosis."
"Apoptosis","EYA2","EYA transcriptional coactivator and phosphatase 2","ENSG00000064655.19","protein_coding",34617969,"EYA2 participates in apoptosis because it plays a crucial role in the cell cycle progression and survival of GSCs,and inhibition of EYA2 Tyr phosphatase activity results in apoptosis."
"Apoptosis","EYA3","EYA transcriptional coactivator and phosphatase 3","ENSG00000158161.16","protein_coding",31515519,"EYA3 is involved in the apoptosis of cells related to pulmonary arterial hypertension,because it promotes pulmonary vascular remodeling by promoting the survival and proliferation of pulmonary arterial vascular cells in a DNA-damaging,hostile microenvironment,which leads to pulmonary hypertension.Inhibition of the EYA3 tyrosine phosphatase activity with Benzarone can attenuate the development of experimental pulmonary hypertension,and increased apoptosis is seen in lung tissue upon treatment with Benzarone."
"Apoptosis","EYA4","EYA transcriptional coactivator and phosphatase 4","ENSG00000112319.21","protein_coding",24096489,"The expression level of EYA4 is associated with apoptosis response. The experiment showed that in karyotypically normal EYA4kd cells,the numbers of early (AV +/PI -) and late (AV +/PI +) apoptotic cells were significantly reduced compared to the control group.This indicates that EYA4 plays a promoting role in cell apoptosis.Other some literature suggests that EYA4 may act as a transcriptional co-activator to mediate its TSG function,and EYA4 may cascade with GADD45a to regulate cell apoptosis."
"Apoptosis","FADD","Fas associated via death domain","ENSG00000168040.5","protein_coding",22864571,"FADD is a crucial component of extrinsic apoptosis and necroptosis,and is related to cell death pathways.MKRN1 E3 ligase regulates FADD levels through ubiquitination and proteasomal degradation.Depletion of MKRN1 leads to FADD stabilization, resulting in hypersensitivity to extrinsic apoptosis and necroptosis facilitated by caspase-8 and caspase-3 cleavage."
"Apoptosis","FAF1","Fas associated factor 1","ENSG00000185104.21","protein_coding",28414080,"FAF1 is a pro-apoptotic factor that also regulates several signaling pathways in which XIAP is involved.The DEDID domain of FAF1 specifically interacts with XIAP in the regulation of apoptotic cell death.Conversely, XIAP can interfere with the caspase cascade and block FAF1-mediated cell death.Cell experiments have also shown that FAF1 transfection and anti-FAS stimulation induce cell apoptosis,while overexpression of XIAP can prevent FAF1-induced apoptosis."
"Apoptosis","FAIM","Fas apoptotic inhibitory molecule","ENSG00000158234.13","protein_coding",31167518,"FAIM plays an anti-apoptotic role, mainly in BCR-activated B cells,by resisting Fas-mediated cell death and affecting TCR-mediated apoptosis in B cells and thymocytes."
"Apoptosis","FAIM2","Fas apoptotic inhibitory molecule 2","ENSG00000135472.9","protein_coding",35468884,"FAIM2 was found to be an anti-apoptotic protein,which can protect myoblasts from DUX4-induced cell death by down-regulating the expression of miR-3202.Overexpression of FAIM2 can protect cells from oxidative stress and BCL-2 inhibitor-induced apoptosis."
"Apoptosis","FAM162A","family with sequence similarity 162 member A","ENSG00000114023.16","protein_coding",37097350,"FAM162A is an important molecule associated with neuronal cell apoptosis.The experimental results showed that FAM162A was involved in the process of OGD-induced apoptosis of HT22 cells together with Bax.DCP2 can promote apoptosis of OGD-treated HT22 cells by regulating the expression of BAX and FAM162A, while RNCR3 can protect OGD-treated HT22 cells by decreasing the expression of BAX and FAM162A."
"Apoptosis","FAS","Fas cell surface death receptor","ENSG00000026103.25","protein_coding",10690403,"Fas is a part of Fas Ligand (FasL)-induced cell death process and is associated with apoptosis.Fas is the receptor for FasL and is expressed abundantly in various tissues,particularly thymocytes,activated T cells,or T cells transformed by HTLV-1 or HIV.Fas and TNFR1 must be oligomerized to be activated.The activated caspases cleave various cellular components,a process that leads to morphological changes of the cells and nuclei,as well as to degradation of the chromosomal DNA."
"Apoptosis","FASLG","Fas ligand","ENSG00000117560.8","protein_coding",10690403,"FASLG participates in apoptosis mainly through its binding with its receptor FAS to activate the death program,leading to morphological and nuclear changes in target cells,as well as degradation of chromosomal DNA."
"Apoptosis","FASTK","Fas activated serine/threonine kinase","ENSG00000164896.21","protein_coding",24013584,"The experiment found that reducing the expression of FASTK can significantly increase apoptosis and thus inhibit tumor growth.FASTK is involved in the induction of the Fas receptor apoptosis pathway,regulates mitochondrial metabolism,and controls post-transcriptional modifications of RNA responses with TIA1."
"Apoptosis","FBH1","F-box DNA helicase 1","ENSG00000134452.20","protein_coding",23319600,"FBH1 promotes DNA double-strand breakage and apoptosis in response to DNA replication stress through its interaction with RPA.The study determined that the helicase domain of FBH1 is required for the efficient phosphorylation of RPA2 on Ser4 and Ser8 in response to replication stress.The persistence of Ser33 phosphorylation and accompanying decrease in Ser4 and Ser8 phosphorylation suggests fewer DSBs are generated in cells depleted of FBH1 compared with control cells."
"Apoptosis","FBXW7","F-box and WD repeat domain containing 7","ENSG00000109670.17","protein_coding",26458995,"FBXW7 is involved in the pathway of apoptosis and EMT,and its low expression in gastric cancer tissues is related to the promotion of apoptosis and proliferation inhibition of gastric cancer cells.Further research has shown that FBXW7 down-regulates RHOA through the Proteasome pathway to inhibit EMT."
"Apoptosis","FEM1B","fem-1 homolog B","ENSG00000169018.6","protein_coding",19908242,"FEM1B is a protein that mediates apoptosis of colon cancer cells.By regulating the expression of proapoptotic proteins,it induces apoptosis of colon cancer cells.It is expressed in primary human colon cancer specimens and malignant colon cancer cells and its expression can be upregulated by proteasome inhibitors,leading to apoptosis."
"Apoptosis","FGA","fibrinogen alpha chain","ENSG00000171560.18","protein_coding",32205365,"FGA induces dephosphorylation of tobacco phosphatidylinositide 3-kinases (AKT),blocking activation of mTOR downstream of AKT,and causing apoptosis in lung adenocarcinoma (LUAD) cells.Specifically, FGA induces apoptosis in LUAD cells by downregulating the expression of BCL2 and MCL1,but not affecting BCLXL expression."
"Apoptosis","FGB","fibrinogen beta chain","ENSG00000171564.12","protein_coding",36438895,"The study showed that knockdown of FGB obviously promoted apoptosis of breast cancer (BC) cells."
"Apoptosis","FGF10","fibroblast growth factor 10","ENSG00000070193.5","protein_coding",33445067,"FGF10 can inhibit cellular apoptosis during hepatic ischemia-reperfusion,reduce the number of apoptotic cells,decrease levels of c-CAS-3,and lower the Bax/Bcl-2 ratio to alleviate liver injury."
"Apoptosis","FGFR1","fibroblast growth factor receptor 1","ENSG00000077782.23","protein_coding",34369083,"FGFR1 participates in apoptosis through the combined inhibition of FGFR1 and PLK1 in KRAS-mutant cancer cells.The study showed that the combined treatment of FGFR1 and PLK1 inhibitors can promote apoptosis in cell models by upregulating reactive oxygen species (ROS),leading to oxidative stress-activated c-Jun N-terminal kinase (JNK)/p38 pathway and E2F1-induced apoptosis."
"Apoptosis","FGFR3","fibroblast growth factor receptor 3","ENSG00000068078.20","protein_coding",20420824,"The R248C FGFR3 mutation reduces apoptosis in HaCaT keratinocytes. This mutation leads to increased cell growth at confluence, further promoting tumor development."
"Apoptosis","FHIT","fragile histidine triad diadenosine triphosphatase","ENSG00000189283.10","protein_coding",11891319,"FHIT mediates apoptosis in lung and cervical cancer cells.The reintroduction of FHIT induces apoptosis in all FHIT-negative cell lines,particularly in Calu-1,H460,A549 among the lung cancer cell lines and SiHa cells among cervical carcinomas.The mechanism by which FHIT induces apoptosis is through the activation of caspase-8, leading to the activation of caspase-3 and subsequent induction of apoptosis."
"Apoptosis","FIGNL1","fidgetin like 1","ENSG00000132436.12","protein_coding",33367932,"FIGNL1 overexpression can promote non-small cell lung cancer cell proliferation,decrease apoptosis,and increase cell fission and migration abilities.Knockdown of FIGNL1 can reduce lung cancer cell proliferation,increase the ratio of apoptosis,and decrease their migration and invasion abilities."
"Apoptosis","FIS1","fission, mitochondrial 1","ENSG00000214253.9","protein_coding",21285974,"FIS1 participates in apoptosis by regulating Bax/Bak-driven cell death through its interaction with ER membrane protein Bap31.The dynamic structural and functional liaison between mitochondria and the endoplasmic reticulum (ER) is facilitated by the interaction between FIS1 and Bap31,promoting a two-way communication in cell death from mitochondria to ER and back again,making the process of cell death more complex and intricate."
"Apoptosis","FNIP2","folliculin interacting protein 2","ENSG00000052795.13","protein_coding",22209521,"FNIP2 is related to apoptosis and plays a role in inducing cell death as a protein component of MAPO1 in the signal transduction pathway.The study found that the AMPK-MAPO1-FLCN complex plays an important role in O6-Methylguanine-induced apoptosis,so MAPO1 may regulate the activation of AMPK by binding to FLCN to control the induction of apoptosis triggered by O6-methylguanine."
"Apoptosis","FXN","frataxin","ENSG00000165060.15","protein_coding",26849417,"FXN's involvement in apoptosis is achieved through the apoptotic death of neuro cells,which is a spontaneous process of cell death typically caused by DNA damage or other severe cellular stress.When the level of FXN gene expression declines,FXN-defective cells undergo uncontrolled apoptosis.The apoptotic death of FXN-deficient cells is achieved by the activation of the neuronal apoptotic pathway."
"Apoptosis","FYN","FYN proto-oncogene, Src family tyrosine kinase","ENSG00000010810.18","protein_coding",27525436,"FYN can interact with the C-terminus of the NOX4 protein,regulating the ROS production and apoptosis induced by NOX4 in cardiomyocytes.Overexpression of FYN can negatively regulate the activity of NOX4,inhibiting NOX4-induced apoptosis in cardiomyocytes,while downregulation of FYN can aggravate cell apoptosis."
"Apoptosis","FZD9","frizzled class receptor 9","ENSG00000188763.5","protein_coding",28665975,"FZD9 is related to apoptosis in this paper, and knockdown of c-Fos gene can inhibit the proliferation,migration and invasion of MG63 cells,promote apoptosis,and the expression of Fzd9 is also regulated by c-Fos gene."
"Apoptosis","G0S2","G0/G1 switch 2","ENSG00000123689.6","protein_coding",19706769,"G0S2 promotes apoptosis by interacting with and inhibiting Bcl-2 from forming anti-apoptotic Bcl-2/Bax heterodimers.Additionally, ectopic expression of G0S2 induces apoptosis in transformed cells and sensitizes primary cells to undergo apoptosis in response to DNA damage.G0S2 is induced by TNF¦Á through the NF-¦ÊB pathway."
"Apoptosis","GABARAP","GABA type A receptor-associated protein","ENSG00000170296.10","protein_coding",19363302,"GABARAP can directly bind to the protein Nix,which regulates apoptosis,thus becoming one of the links between apoptosis and autophagy.In addition,the expression level of GABARAP can be induced under various stress conditions such as nutrient deprivation and oxidative stress,thus initiating the autophagy pathway."
"Apoptosis","GATA1","GATA binding protein 1","ENSG00000102145.16","protein_coding",30700418,"GATA1 is related to erythrocyte apoptosis, participates in the regulation of the HSP70/GATA1 axis and is involved in the molecular mechanism of apoptosis.The level of GATA1 protein is decreased in DBA patients,which causes delayed erythroid differentiation and increased erythrocyte apoptosis.Therefore,by regulating the HSP70/GATA1 axis,especially the expression of HSP70,erythrocyte apoptosis can be reduced,and their survival can be increased."
"Apoptosis","GATA4","GATA binding protein 4","ENSG00000136574.19","protein_coding",32239217,"GATA4 is related to the anti-apoptotic pathway,participates in regulating the transcription of genes such as Bcl-2,and is involved in the molecular mechanism of apoptosis.SIRT6 can promote GATA4 chromatin binding,thereby enhancing its ability to regulate anti-apoptotic gene transcription.By regulating the SIRT6-TIP60-GATA4 axis,the anti-apoptotic pathway can be promoted,thereby reducing the cardiotoxicity of doxorubicin in clinical use."
"Apoptosis","GCLM","glutamate-cysteine ligase modifier subunit","ENSG00000023909.10","protein_coding",35366876,"GCLM is associated with the process of PTL-induced apoptosis in BCPAP cells and its expression is up-regulated.PRM analysis showed that the protein expression of GCLM increased in these cells,while its mRNA expression level did not change.It can be inferred that GCLM is involved in the process of PTL-induced apoptosis in BCPAP cells,and its role may be achieved by regulating the intracellular redox state."
"Apoptosis","GDNF","glial cell derived neurotrophic factor","ENSG00000168621.15","protein_coding",33543924,"Rotenone reduces the expression of GDNF and suppresses the downstream PI3K/AKT/GSK-3¦Â signaling pathway. Dapagliflozin can prevent cell apoptosis in PD rats by upregulating the expression of GDNF and activating the PI3K/AKT/GSK-3¦Â pathway."
"Apoptosis","GFRAL","GDNF family receptor alpha like","ENSG00000187871.2","protein_coding",30633545,"GDF-15 can mediate either pro- or anti-apoptotic functions depending on the cellular context.GDF-15 exerts its anti-apoptotic effect by binding to GFRAL."
"Apoptosis","GGCT","gamma-glutamylcyclotransferase","ENSG00000006625.18","protein_coding",25256603,"The downregulation of GGCT inhibits the growth of MCF-7/ADR breast cancer by inducing cell apoptosis and necrosis.This might be achieved by disrupting the balance of intracellular glutathione (GSH) and thus affecting the function of Nrf2."
"Apoptosis","GHITM","growth hormone inducible transmembrane protein","ENSG00000165678.22","protein_coding",19784873,"GHITM is classified as part of the BI1 (transmembrane Bax inhibitor 1) family,which is believed to play a role in regulating apoptosis.GHITM reduces cell death in antibody-induced apoptosis,indicating a protective role in apoptosis."
